Name;Label
40_jlk_greengum/IMG_1388_jlk.jpg;1
16_jlk_typicalorangepencilgum/IMG_1700_jlk.jpg;2
16_jlk_typicalorangepencilgum/IMG_1239_jlk.jpg;2
56_jlk_bialynierownypen/IMG_1349_jlk.jpg;2
14_jlk_roundgumnocolor/IMG_1248_jlk.jpg;1
3_jlk_jellowekeir/IMG_1082_jlk.jpg;0
4_jkl_uniqruler/IMG_1018_jlk.jpg;0
15_jlk_bluetriangletrans/IMG_1674_jlk.jpg;0
17_jlk_redtriangle/IMG_1443_jlk.jpg;0
17_jlk_redtriangle/IMG_1178_jlk.jpg;2
27_jlk_yellowwhitepencil/IMG_1165_jlk.jpg;2
1_jlk_blue_ekier/IMG_1011_jlk.jpg;0
16_jlk_typicalorangepencilgum/IMG_1083_jlk.jpg;2
27_jlk_yellowwhitepencil/IMG_1138_jlk.jpg;2
15_jlk_bluetriangletrans/IMG_1693_jlk.jpg;0
4_jkl_uniqruler/IMG_1463_jlk.jpg;0
14_jlk_roundgumnocolor/IMG_1386_jlk.jpg;1
16_jlk_typicalorangepencilgum/IMG_1449_jlk.jpg;2
17_jlk_redtriangle/IMG_1233_jlk.jpg;0
3_jlk_jellowekeir/IMG_1081_jlk.jpg;0
16_jlk_typicalorangepencilgum/IMG_1685_jlk.jpg;2
17_jlk_redtriangle/IMG_1186_jlk.jpg;0
3_jlk_jellowekeir/IMG_1170_jlk.jpg;0
15_jlk_bluetriangletrans/IMG_1672_jlk.jpg;2
14_jlk_roundgumnocolor/IMG_1371_jlk.jpg;0
40_jlk_greengum/IMG_1375_jlk.jpg;1
17_jlk_redtriangle/IMG_1151_jlk.jpg;0
43_jlk_roundpandagum/IMG_1389_jlk.jpg;1
1_jlk_blue_ekier/IMG_1461_jlk.jpg;0
14_jlk_roundgumnocolor/IMG_1105_jlk.jpg;1
28_jlk_traingebroken/IMG_1426_jlk.jpg;0
29_jlk_whalepen/IMG_1304_jlk.jpg;2
27_jlk_yellowwhitepencil/IMG_1218_jlk.jpg;2
14_jlk_roundgumnocolor/IMG_1102_jlk.jpg;1
16_jlk_typicalorangepencilgum/IMG_1192_jlk.jpg;2
16_jlk_typicalorangepencilgum/IMG_1142_jlk.jpg;2
27_jlk_yellowwhitepencil/IMG_1153_jlk.jpg;2
43_jlk_roundpandagum/IMG_1384_jlk.jpg;1
15_jlk_bluetriangletrans/IMG_1675_jlk.jpg;0
2_jlk_yellowlinijka/IMG_1156_jlk.jpg;0
2_jlk_yellowlinijka/IMG_1189_jlk.jpg;0
40_jlk_yellowblackandpinkpens/IMG_1340_jlk.jpg;1
15_jlk_bluetriangletrans/IMG_1694_jlk.jpg;0
2_jlk_yellowlinijka/IMG_1203_jlk.jpg;0
16_jlk_typicalorangepencilgum/IMG_1038_jlk.jpg;2
16_jlk_typicalorangepencilgum/IMG_1448_jlk.jpg;2
15_jlk_bluetriangletrans/IMG_1687_jlk.jpg;0
54_jlk_differentpencils/IMG_1653_jlk.jpg;2
15_jlk_bluetriangletrans/IMG_1660_jlk.jpg;0
1_jlk_blue_ekier/IMG_1455_jlk.jpg;2
16_jlk_typicalorangepencilgum/IMG_1235_jlk.jpg;2
14_jlk_roundgumnocolor/IMG_1282_jlk.jpg;0
2_jlk_yellowlinijka/IMG_1073_jlk.jpg;0
2_jlk_yellowlinijka/IMG_1237_jlk.jpg;0
4_jkl_uniqruler/IMG_1299_jlk.jpg;0
27_jlk_yellowwhitepencil/IMG_1059_jlk.jpg;2
40_jlk_greengum/IMG_1385_jlk.jpg;1
30_jlk_linikawithkropka/IMG_1441_jlk.jpg;0
30_jlk_linikawithkropka/IMG_1427_jlk.jpg;0
15_jlk_bluetriangletrans/IMG_1640_jlk.jpg;0
16_jlk_typicalorangepencilgum/IMG_1649_jlk.jpg;2
1_jlk_blue_ekier/IMG_1039_jlk.jpg;0
43_jlk_roundpandagum/IMG_1374_jlk.jpg;1
1_jlk_blue_ekier/IMG_1298_jlk.jpg;0
41_jlk_ovalgum/IMG_1381_jlk.jpg;1
3_jlk_jellowekeir/IMG_1444_jlk.jpg;2
41_jlk_ovalgum/IMG_1373_jlk.jpg;0
54_jlk_differentpencils/IMG_1191_jlk.jpg;2
17_jlk_redtriangle/IMG_1047_jlk.jpg;2
16_jlk_typicalorangepencilgum/IMG_1168_jlk.jpg;2
14_jlk_roundgumnocolor/IMG_1378_jlk.jpg;1
28_jlk_traingebroken/IMG_1090_jlk.jpg;0
56_jlk_bialynierownypen/IMG_1327_jlk.jpg;2
40_jlk_yellowblackandpinkpens/IMG_1336_jlk.jpg;1
3_jlk_jellowekeir/IMG_1130_jlk.jpg;0
40_jlk_yellowblackandpinkpens/IMG_1346_jlk.jpg;2
2_jlk_yellowlinijka/IMG_1134_jlk.jpg;0
57_jlk_bialoszarypen/IMG_1365_jlk.jpg;2
3_jlk_jellowekeir/IMG_1182_jlk.jpg;0
16_jlk_typicalorangepencilgum/IMG_1683_jlk.jpg;2
40_jlk_yellowblackandpinkpens/IMG_1332_jlk.jpg;2
16_jlk_typicalorangepencilgum/IMG_1022_jlk.jpg;2
29_jlk_whalepen/IMG_1356_jlk.jpg;2
29_jlk_whalepen/IMG_1347_jlk.jpg;2
1_jlk_blue_ekier/IMG_1030_jlk.jpg;0
3_jlk_jellowekeir/IMG_1199_jlk.jpg;0
4_jkl_uniqruler/IMG_1029_jlk.jpg;0
40_jlk_yellowblackandpinkpens/IMG_1358_jlk.jpg;2
29_jlk_whalepen/IMG_1324_jlk.jpg;2
29_jlk_whalepen/IMG_1334_jlk.jpg;2
3_jlk_jellowekeir/IMG_1232_jlk.jpg;0
16_jlk_typicalorangepencilgum/IMG_1668_jlk.jpg;2
14_jlk_roundgumnocolor/IMG_1253_jlk.jpg;1
54_jlk_differentpencils/IMG_1092_jlk.jpg;2
15_jlk_bluetriangletrans/IMG_1638_jlk.jpg;0
57_jlk_bialoszarypen/IMG_1369_jlk.jpg;2
40_jlk_yellowblackandpinkpens/IMG_1314_jlk.jpg;2
16_jlk_typicalorangepencilgum/IMG_1063_jlk.jpg;2
15_jlk_bluetriangletrans/IMG_1641_jlk.jpg;0
4_jkl_uniqruler/IMG_1451_jlk.jpg;0
40_jlk_yellowblackandpinkpens/IMG_1322_jlk.jpg;2
1_jlk_blue_ekier/IMG_1015_jlk.jpg;0
28_jlk_traingebroken/IMG_1005_jlk.jpg;0
29_jlk_whalepen/IMG_1325_jlk.jpg;2
14_jlk_roundgumnocolor/IMG_1372_jlk.jpg;1
8_jlk_bluepencil/IMG_1301_jlk.jpg;2
78_NMZ/1650548802961_nmz.jpg;0
24_jlk_rectanglegum/IMG_1259_jlk.jpg;0
79_NMZ/1650548802858_nmz.jpg;1
24_jlk_rectanglegum/IMG_1244_jlk.jpg;1
20d_poolpair/20220404_210445_atm.jpg;2
20c_atm_poolg/20220404_210204_atm.jpg;1
25_jlk_darkruller/IMG_1212_jlk.jpg;0
24_jlk_rectanglegum/IMG_1377_jlk.jpg;1
83_NMZ/1650548802864_nmz.jpg;0
11_atm_localshop/20220401_155115_atm.jpg;2
9_jlk_whitetringledominik/IMG_1214_jlk.jpg;0
32d_atm_spectrum/20220419_194151_atm.jpg;0
11_NMZ/IMG_20220410_234616_nmz.jpg;0
21_atm_forum/20220405_183725_atm.jpg;2
71_NMZ/1650548634702_nmz.jpg;2
9g_atm_eti/20220401_131825_atm.jpg;2
24_jlk_rectanglegum/IMG_1098_jlk.jpg;1
6_yellow_gum/IMG_1033_jlk.jpg;1
9_jlk_whitetringledominik/IMG_1211_jlk.jpg;0
9_jlk_whitetringledominik/IMG_1445_jlk.jpg;0
10_atm_home/20220401_092207_atm.jpg;1
9g_atm_eti/20220401_131850_atm.jpg;2
32h_atm_town/20220419_195627_atm.jpg;2
11_NMZ/IMG_20220411_004753_nmz.jpg;1
22_atm_etilab/20220406_154351_atm.jpg;2
6_yellow_gum/IMG_1040_jlk.jpg;1
33_atm_home/20220419_222309_atm.jpg;1
24_jlk_rectanglegum/IMG_1243_jlk.jpg;1
11_atm_localshop/20220401_154522_atm.jpg;0
24_jlk_rectanglegum/IMG_1429_jlk.jpg;1
32b_atm_blue/20220414_131424_atm.jpg;0
77_NMZ/1650548634741_nmz.jpg;2
9e_atm_eti/20220401_140253_atm.jpg;2
9g_atm_eti/20220401_115001_atm.jpg;2
20e_atm_pooldark/20220404_210125_atm.jpg;2
67_NMZ/1650548634751_nmz.jpg;2
22_atm_etilab/20220406_154602_atm.jpg;1
7_jlk_whiterullerdoni/IMG_1002_jlk.jpg;0
20d_poolpair/20220404_211538_atm.jpg;1
20a_atm_poolstiff/20220404_211034_atm.jpg;0
12_atm_home/20220402_151326_atm.jpg;0
9g_atm_eti/20220401_120155_atm.jpg;2
44_jlk_greygum/IMG_1666_jlk.jpg;1
9g_atm_eti/20220401_140603_atm.jpg;0
24a_atm_auchan/20220410_163059_atm.jpg;0
5_jlk_redruler/IMG_1037_jlk.jpg;2
11_NMZ/IMG_20220410_234415_nmz.jpg;1
9_jlk_whitetringledominik/IMG_1231_jlk.jpg;0
24_jlk_whitetrianglewithlines/IMG_1050_jlk.jpg;2
7_jlk_whiterullerdoni/IMG_1001_jlk.jpg;0
80_NMZ/1650548802947_nmz.jpg;0
24_jlk_whitetrianglewithlines/IMG_1148_jlk.jpg;0
9f_atm_eti/20220401_132030_atm.jpg;1
10_NMZ/IMG_20220410_230316_nmz.jpg;0
9e_atm_eti/20220401_132820_atm.jpg;1
24a_atm_auchan/20220410_162758_atm.jpg;1
5_jlk_redruler/IMG_1025_jlk.jpg;0
22_jlk_colorfulpencil/IMG_1219_jlk.jpg;2
9e_atm_eti/20220401_132750_atm.jpg;2
32f_atm_grass/20220414_131338_atm.jpg;2
9f_atm_eti/20220401_125211_atm.jpg;2
12_atm_home/20220402_124518_atm.jpg;2
20b_atm_pooltr/20220404_210010_atm.jpg;0
9f_atm_eti/20220401_140120_atm.jpg;1
20a_atm_poolstiff/20220404_205849_atm.jpg;0
25_jlk_darkruller/IMG_1236_jlk.jpg;0
10_NMZ/IMG_20220410_224849_nmz.jpg;1
10_NMZ/IMG_20220410_225354_nmz.jpg;0
22_atm_etilab/20220406_154119_atm.jpg;0
12_atm_home/20220402_145404_atm.jpg;2
5_jlk_redruler/IMG_1456_jlk.jpg;0
10_NMZ/IMG_20220410_224013_nmz.jpg;2
7_jlk_whiterullerdoni/IMG_0998_jlk.jpg;0
24b_atm_auchan/20220410_162704_atm.jpg;1
9g_atm_eti/20220401_114448_atm.jpg;2
24_jlk_rectanglegum/IMG_1107_jlk.jpg;1
9f_atm_eti/20220401_114908_atm.jpg;1
23_jlk_shortblackpencil/IMG_1167_jlk.jpg;1
20c_atm_poolg/20220404_210749_atm.jpg;1
32b_atm_blue/20220414_132236_atm.jpg;0
33_atm_home/20220419_222050_atm.jpg;2
9e_atm_eti/20220401_134533_atm.jpg;2
46_jlk_usedmushroomgum/IMG_1679_jlk.jpg;1
20e_atm_pooldark/20220404_210308_atm.jpg;2
22_atm_etilab/20220406_155142_atm.jpg;2
32d_atm_spectrum/20220419_193442_atm.jpg;0
81_NMZ/1650548803007_nmz.jpg;0
81_NMZ/1650548802902_nmz.jpg;0
79_NMZ/1650548803022_nmz.jpg;0
32f_atm_grass/20220414_131732_atm.jpg;2
24a_atm_auchan/20220410_162401_atm.jpg;2
32h_atm_town/20220419_195548_atm.jpg;2
32d_atm_spectrum/20220419_195729_atm.jpg;0
9f_atm_eti/20220401_133426_atm.jpg;0
8_jlk_bluepencil/IMG_1008_jlk.jpg;2
9_jlk_whitetringledominik/IMG_1135_jlk.jpg;0
12_atm_home/20220402_133737_atm.jpg;2
22_jlk_colorfulpencil/IMG_1446_jlk.jpg;2
9g_atm_eti/20220401_114834_atm.jpg;2
10_NMZ/IMG_20220410_225018_nmz.jpg;1
24a_atm_auchan/20220410_155804_atm.jpg;2
33_atm_home/20220419_222443_atm.jpg;1
24_jlk_rectanglegum/IMG_1262_jlk.jpg;1
32c_atm_town/20220414_133107_atm.jpg;1
9g_atm_eti/20220401_115105_atm.jpg;2
24_jlk_rectanglegum/IMG_1099_jlk.jpg;1
32d_atm_spectrum/20220419_193821_atm.jpg;0
20c_atm_poolg/20220404_211247_atm.jpg;1
32b_atm_blue/20220419_202914_atm.jpg;0
74_NMZ/1650548634683_nmz.jpg;2
44_jlk_greygum/IMG_1656_jlk.jpg;1
24b_atm_auchan/20220410_162646_atm.jpg;0
24_jlk_rectanglegum/IMG_1263_jlk.jpg;0
24_jlk_rectanglegum/IMG_1648_jlk.jpg;1
11_atm_localshop/20220401_154632_atm.jpg;2
24_jlk_rectanglegum/IMG_1281_jlk.jpg;1
32g_atm_lake/20220414_172148_atm.jpg;2
24_jlk_rectanglegum/IMG_1254_jlk.jpg;1
24_jlk_whitetrianglewithlines/IMG_1229_jlk.jpg;0
32b_atm_blue/20220419_200257_atm.jpg;2
32b_atm_blue/20220419_193042_atm.jpg;0
25_jlk_darkruller/IMG_1157_jlk.jpg;0
9_jlk_whitetringledominik/IMG_1136_jlk.jpg;0
83_NMZ/1650548803029_nmz.jpg;0
